Date Borrowed,Date Returned,Quantity,Equipment Name,Time Borrowed,Time Returned,Days Duration,Time Duration,Total Duration,DateTime Borrowed,DateTime Returned,ProcessedName,UniqueID,isReturned
05/03/2018,05/03/2018,1,Flatscreen TV,10:45 am,3:45 pm,0,5,5,05/03/2018 10:45,05/03/2018 15:45,tv,TC101FTVVEF191,1
05/03/2018,05/03/2018,1,Digital Power Supply,12:00 pm,3:45 pm,0,3.75,3.75,05/03/2018 12:00,05/03/2018 15:45,digital power supply,ENB204DPSML111353,1
05/03/2018,05/03/2018,1,Digital Power Supply,2:45 pm,4:00 pm,0,1.25,1.25,05/03/2018 14:45,05/03/2018 16:00,digital power supply,ENB204DPSH101004,1
05/03/2018,05/03/2018,1,Projector,7:30 am,2:45 pm,0,7.25,7.25,05/03/2018 7:30,05/03/2018 14:45,acer porjector,ENB205PaMRJL83,1
05/03/2018,05/03/2018,1,Projector,10:15 am,11:45 am,0,1.5,1.5,05/03/2018 10:15,05/03/2018 11:45,infocus projector,ENB205PEX4HL94,1
05/03/2018,05/03/2018,1,Multimeter,12:45 pm,2:15 pm,0,1.5,1.5,05/03/2018 12:45,05/03/2018 14:15,multimeter,ENB205M1,1
07/03/2018,07/03/2018,1,DSP Development and Experiment System (Phase 1),11:30 am,2:00 pm,0,2.5,2.5,07/03/2018 11:30,07/03/2018 14:00,el 1 key,ENB205DDaDL1,1
09/03/2018,09/03/2018,1,Projector,12:30 pm,2:45 pm,0,2.25,2.25,09/03/2018 12:30,09/03/2018 14:45,acer projector,TC101PAMRJM31,1
09/03/2018,09/03/2018,1,Remote,10:45 am,11:45 am,0,1,1,09/03/2018 10:45,09/03/2018 11:45,tv with remote,ENB205RA2,1
09/03/2018,09/03/2018,1,Remote,9:45 am,2:45 pm,0,5,5,09/03/2018 9:45,09/03/2018 14:45,tv with remote,ENB205RA1,1
09/03/2018,09/03/2018,1,Projector,11:15 am,1:45 pm,0,2.5,2.5,09/03/2018 11:15,09/03/2018 13:45,infocus projector,ENB205PaMRJER1,1
09/03/2018,09/03/2018,1,Projector,7:45 am,4:00 pm,0,8.25,8.25,09/03/2018 7:45,09/03/2018 16:00,infocus projector,ENB205PIBJBK32,1
09/03/2018,09/03/2018,4,Power Supply,2:30 pm,3:15 pm,0,0.75,0.75,09/03/2018 14:30,09/03/2018 15:15,power supply,ENB205PSXBS0513,1
09/03/2018,09/03/2018,4,Power Supply,2:30 pm,3:15 pm,0,0.75,0.75,09/03/2018 14:30,09/03/2018 15:15,power supply,ENB205PSXBS0514,1
09/03/2018,09/03/2018,4,Power Supply,2:30 pm,3:15 pm,0,0.75,0.75,09/03/2018 14:30,09/03/2018 15:15,power supply,ENB205PSXBS0515,1
09/03/2018,09/03/2018,4,Power Supply,2:30 pm,3:15 pm,0,0.75,0.75,09/03/2018 14:30,09/03/2018 15:15,power supply,ENB205PSXBS0516,1
09/03/2018,09/03/2018,1,Projector,8:30 am,1:15 pm,0,4.75,4.75,09/03/2018 8:30,09/03/2018 13:15,acer projector,ENB205PaMRJL83,1
09/03/2018,09/03/2018,4,Oscilloscope,9:15 am,2:30 pm,0,5.25,5.25,09/03/2018 9:15,09/03/2018 14:30,oscilloscope,ENB204OAI4,1
09/03/2018,09/03/2018,4,Oscilloscope,9:15 am,2:30 pm,0,5.25,5.25,09/03/2018 9:15,09/03/2018 14:30,oscilloscope,ENB204OAI202015,1
09/03/2018,09/03/2018,4,Oscilloscope,9:15 am,2:30 pm,0,5.25,5.25,09/03/2018 9:15,09/03/2018 14:30,oscilloscope,ENB204OAI202016,1
09/03/2018,09/03/2018,4,Oscilloscope,9:15 am,2:30 pm,0,5.25,5.25,09/03/2018 9:15,09/03/2018 14:30,oscilloscope,ENB204OW650201,1
09/03/2018,09/03/2018,8,Digital Logic Probe,9:00 am,10:45 am,0,1.75,1.75,09/03/2018 9:00,09/03/2018 10:45,probe,ENB205DLP1,1
09/03/2018,09/03/2018,8,Digital Logic Probe,9:00 am,10:45 am,0,1.75,1.75,09/03/2018 9:00,09/03/2018 10:45,probe,ENB205DLP1,1
09/03/2018,09/03/2018,8,Digital Logic Probe,9:00 am,10:45 am,0,1.75,1.75,09/03/2018 9:00,09/03/2018 10:45,probe,ENB205DLP1,1
09/03/2018,09/03/2018,8,Digital Logic Probe,9:00 am,10:45 am,0,1.75,1.75,09/03/2018 9:00,09/03/2018 10:45,probe,ENB205DLP1,1
09/03/2018,09/03/2018,8,Digital Logic Probe,9:00 am,10:45 am,0,1.75,1.75,09/03/2018 9:00,09/03/2018 10:45,probe,ENB205DLP1,1
09/03/2018,09/03/2018,8,Digital Logic Probe,9:00 am,10:45 am,0,1.75,1.75,09/03/2018 9:00,09/03/2018 10:45,probe,ENB205DLP1,1
09/03/2018,09/03/2018,8,Digital Logic Probe,9:00 am,10:45 am,0,1.75,1.75,09/03/2018 9:00,09/03/2018 10:45,probe,ENB205DLP1,1
09/03/2018,09/03/2018,8,Digital Logic Probe,9:00 am,10:45 am,0,1.75,1.75,09/03/2018 9:00,09/03/2018 10:45,probe,ENB205DLP1,1
09/03/2018,09/03/2018,6,Positive Multitester Probe,10:30 am,3:15 pm,0,4.75,4.75,09/03/2018 10:30,09/03/2018 15:15,multitester,ENB205PMP3,1
09/03/2018,09/03/2018,6,Positive Multitester Probe,10:30 am,3:15 pm,0,4.75,4.75,09/03/2018 10:30,09/03/2018 15:15,multitester,ENB205PMP4,1
09/03/2018,09/03/2018,6,Positive Multitester Probe,10:30 am,3:15 pm,0,4.75,4.75,09/03/2018 10:30,09/03/2018 15:15,multitester,ENB205PMP5,1
09/03/2018,09/03/2018,6,Positive Multitester Probe,10:30 am,3:15 pm,0,4.75,4.75,09/03/2018 10:30,09/03/2018 15:15,multitester,ENB205PMP6,1
09/03/2018,09/03/2018,6,Positive Multitester Probe,10:30 am,3:15 pm,0,4.75,4.75,09/03/2018 10:30,09/03/2018 15:15,multitester,ENB205PMP1,1
09/03/2018,09/03/2018,6,Positive Multitester Probe,10:30 am,3:15 pm,0,4.75,4.75,09/03/2018 10:30,09/03/2018 15:15,multitester,ENB205PMP2,1
09/03/2018,09/03/2018,1,METER STICK,11:15 am,3:45 pm,0,4.5,4.5,09/03/2018 11:15,09/03/2018 15:45,meter stick,ER201MS1,1
09/03/2018,09/03/2018,1,Projector,1:45 pm,4:45 pm,0,3,3,09/03/2018 13:45,09/03/2018 16:45,acer projector,ENB205PEX4HL94,1
09/03/2018,09/03/2018,3,Switch,8:30 am,4:45 pm,0,8.25,8.25,09/03/2018 8:30,09/03/2018 16:45,switch ethernet,ENB205SATA04341,1
09/03/2018,09/03/2018,3,Switch,8:30 am,4:45 pm,0,8.25,8.25,09/03/2018 8:30,09/03/2018 16:45,switch ethernet,ENB205SATA04342,1
09/03/2018,09/03/2018,3,Switch,8:30 am,4:45 pm,0,8.25,8.25,09/03/2018 8:30,09/03/2018 16:45,switch ethernet,ENB205SATA04343,1
09/03/2018,09/03/2018,3,Function Genarator,9:45 am,1:30 pm,0,3.75,3.75,09/03/2018 9:45,09/03/2018 13:30,function generator,ENB201FGMSO6032,1
09/03/2018,09/03/2018,3,Function Genarator,9:45 am,1:30 pm,0,3.75,3.75,09/03/2018 9:45,09/03/2018 13:30,function generator,ENB201FGMSO6031,1
09/03/2018,09/03/2018,3,Function Genarator,9:45 am,1:30 pm,0,3.75,3.75,09/03/2018 9:45,09/03/2018 13:30,function generator,ENB201FGMSO6032,1
10/03/2018,10/03/2018,1,Projector White Screen,11:00 am,11:45 am,0,0.75,0.75,10/03/2018 11:00,10/03/2018 11:45,white screen,ENB204PWSR1,1
10/03/2018,10/03/2018,1,Projector,1:30 pm,1:45 pm,0,0.25,0.25,10/03/2018 13:30,10/03/2018 13:45,acer projector,TC101PAMRJM31,1
10/03/2018,10/04/2018,1,Projector,9:45 am,9:45 am,31,0,744,10/03/2018 9:45,10/04/2018 9:45,infocus projector,ENB205PaMRJER1,1
10/03/2018,10/03/2018,1,Projector,11:15 am,4:30 pm,0,5.25,5.25,10/03/2018 11:15,10/03/2018 16:30,acer projector,ENB205PIBJBK32,1
10/03/2018,10/03/2018,1,Remote,11:30 am,3:45 pm,0,4.25,4.25,10/03/2018 11:30,10/03/2018 15:45,tv with remote,ENB205RA2,1
10/03/2018,10/03/2018,1,Projector,10:45 am,4:15 pm,0,5.5,5.5,10/03/2018 10:45,10/03/2018 16:15,infocus projector,ENB205PaMRJL83,1
10/03/2018,10/03/2018,1,Digital Logic Probe,1:00 pm,1:15 pm,0,0.25,0.25,10/03/2018 13:00,10/03/2018 13:15,logic probe,ENB205DLP1,1
10/03/2018,10/03/2018,1,USB Cord,10:45 am,4:00 pm,0,5.25,5.25,10/03/2018 10:45,10/03/2018 16:00,extension cord,ENB205UC2,1
10/03/2018,10/03/2018,1,Digital Logic Probe,10:45 am,4:45 pm,0,6,6,10/03/2018 10:45,10/03/2018 16:45,logic probe,ENB205DLP1,1
10/03/2018,10/03/2018,1,Projector,7:45 am,9:15 am,0,1.5,1.5,10/03/2018 7:45,10/03/2018 9:15,infocus projector,ENB205PEX4HL94,1
10/03/2018,10/03/2018,1,Micro Cutting Plier (Nipper),11:15 am,1:30 pm,0,2.25,2.25,10/03/2018 11:15,10/03/2018 13:30,pliers,ENB205MCPPK1,1
10/03/2018,10/03/2018,1,Projector,10:15 am,10:30 am,0,0.25,0.25,10/03/2018 10:15,10/03/2018 10:30,acer projector,TC101PAMRJM31,1
10/03/2018,10/03/2018,1,Raspberry Pi 4 Computer,7:30 am,4:00 pm,0,8.5,8.5,10/03/2018 7:30,10/03/2018 16:00,el 4 key,ENB205RP4Model1,1
10/03/2018,10/03/2018,1,Digital Power Supply,12:15 pm,2:45 pm,0,2.5,2.5,10/03/2018 12:15,10/03/2018 14:45,digital power supply,ENB204DPSML111353,1
10/03/2018,10/03/2018,1,Digital Power Supply,11:00 am,11:30 am,0,0.5,0.5,10/03/2018 11:00,10/03/2018 11:30,digital power supply,ENB204DPSH101004,1
10/03/2018,10/03/2018,1,Remote,1:30 pm,1:30 pm,0,0,0,10/03/2018 13:30,10/03/2018 13:30,tv with remote hdmi,ENB205RA1,1
11/03/2018,11/03/2018,1,Projector,8:45 am,12:30 pm,0,3.75,3.75,11/03/2018 8:45,11/03/2018 12:30,acer projector,ENB205PaMRJER1,1
11/03/2018,11/03/2018,1,Remote,9:01 am,11:00 am,0,1.983333333,1.983333333,11/03/2018 9:01,11/03/2018 11:00,tv with remote,ENB205RA2,1
11/03/2018,11/03/2018,1,Projector,8:10 am,9:15 am,0,1.083333333,1.083333333,11/03/2018 8:10,11/03/2018 9:15,infocus projector,ENB205PIBJBK32,1
12/03/2018,12/03/2018,1,Projector,12:00 pm,2:30 pm,0,2.5,2.5,12/03/2018 12:00,12/03/2018 14:30,acer projector,ENB205PaMRJL83,1
12/03/2018,13/03/2018,1,Projector,9:15 am,10:15 am,1,1,25,12/03/2018 9:15,13/03/2018 10:15,infocus projector,ENB205PEX4HL94,1
12/03/2018,12/03/2018,1,Projector,8:00 am,4:00 pm,0,8,8,12/03/2018 8:00,12/03/2018 16:00,acer projector,TC101PAMRJM31,1
12/03/2018,12/03/2018,1,Clamp Meter,9:30 am,11:30 am,0,2,2,12/03/2018 9:30,12/03/2018 11:30,clapmeter,ENB205CM2,1
12/03/2018,12/03/2018,1,Anemometer,9:28 am,11:34 am,0,2.1,2.1,12/03/2018 9:28,12/03/2018 11:34,thermometer,ENB205ADI1,1
12/03/2018,12/03/2018,1,Projector,8:45 am,10:41 am,0,1.933333333,1.933333333,12/03/2018 8:45,12/03/2018 10:41,infocus projector,ENB205PaMRJER1,1
12/03/2018,12/03/2018,1,Remote,11:42 am,1:20 pm,0,1.633333333,1.633333333,12/03/2018 11:42,12/03/2018 13:20,tv with remote,ENB205RA1,1
13/03/2018,13/03/2018,1,Projector,2:15 pm,5:00 pm,0,2.75,2.75,13/03/2018 14:15,13/03/2018 17:00,infocus projector,ENB205PIBJBK32,1
13/03/2018,14/03/2018,1,Projector,12:45 pm,2:00 pm,1,1.25,25.25,13/03/2018 12:45,14/03/2018 14:00,acer projector,ENB205PaMRJL83,1
13/03/2018,13/03/2018,2,Network Interface Card Panel (10 Base-5),10:00 am,5:00 pm,0,7,7,13/03/2018 10:00,13/03/2018 17:00,el 2 &  el 3b,ENB205NICL4,1
13/03/2018,13/03/2018,2,Network Interface Card Panel (10 Base-5),10:00 am,5:00 pm,0,7,7,13/03/2018 10:00,13/03/2018 17:00,el 2 &  el 3b,ENB205NICL5,1
13/03/2018,13/03/2018,1,Projector,11:30 am,1:30 pm,0,2,2,13/03/2018 11:30,13/03/2018 13:30,infocus projector,ENB205PEX4HL94,1
13/03/2018,14/03/2018,1,Projector,2:15 pm,3:45 pm,1,1.5,25.5,13/03/2018 14:15,14/03/2018 15:45,infocus projector,TC101PAMRJM31,1
14/03/2018,14/03/2018,1,Arduino Stimulator Kits and Arduino Project Books,9:30 am,11:15 am,0,1.75,1.75,14/03/2018 9:30,14/03/2018 11:15,arduino stimulator kits and arduino project books,ENB205ASKA4,1
14/03/2018,14/03/2018,1,Arduino Stimulator Kits and Arduino Project Books,12:30 pm,2:30 pm,0,2,2,14/03/2018 12:30,14/03/2018 14:30,arduino stimulator kits and arduino project books,ENB205ASKA5,1
14/03/2018,14/03/2018,1,Projector,1:00 pm,3:30 pm,0,2.5,2.5,14/03/2018 13:00,14/03/2018 15:30,acer projector,ENB205PaMRJER1,1
14/03/2018,14/03/2018,1,Digital Power Supply,10:00 am,1:30 pm,0,3.5,3.5,14/03/2018 10:00,14/03/2018 13:30,digital power supply,ENB204DPSML111353,1
14/03/2018,15/03/2018,1,Projector,1:15 pm,1:00 pm,0,23.75,23.75,14/03/2018 13:15,15/03/2018 13:00,acer projector,ENB205PIBJBK32,1
14/03/2018,14/03/2018,1,Projector,2:30 pm,4:00 pm,0,1.5,1.5,14/03/2018 14:30,14/03/2018 16:00,infocus projector,ENB205PaMRJL83,1
14/03/2018,14/03/2018,1,HB 011 Dead Weigh  Pressure Tester,9:45 am,10:30 am,0,0.75,0.75,14/03/2018 9:45,14/03/2018 10:30,pressure washer,TC101H0D1,1
14/03/2018,14/03/2018,1,Arduino Stimulator Kits and Arduino Project Books,1:15 pm,2:15 pm,0,1,1,14/03/2018 13:15,14/03/2018 14:15,arduino stimulator kits and arduino project books,ENB205ASKA6,1
14/03/2018,14/03/2018,1,Arduino Stimulator Kits and Arduino Project Books,8:15 am,4:30 pm,0,8.25,8.25,14/03/2018 8:15,14/03/2018 16:30,arduino stimulator kits and arduino project books,ENB205ASKA7,1
14/03/2018,14/03/2018,1,Arduino Stimulator Kits and Arduino Project Books,8:00 am,9:00 am,0,1,1,14/03/2018 8:00,14/03/2018 9:00,arduino stimulator kits and arduino project books,ENB205ASKA8,1
14/03/2018,14/03/2018,1,Projector,11:15 am,3:00 pm,0,3.75,3.75,14/03/2018 11:15,14/03/2018 15:00,acer projector,ENB205PEX4HL94,1
14/03/2018,14/03/2018,1,Oscilloscope,9:15 am,3:45 pm,0,6.5,6.5,14/03/2018 9:15,14/03/2018 15:45,oscilloscope,ENB204OP052002,1
14/03/2018,22/03/2018,1,Arduino Stimulator Kits and Arduino Project Books,10:30 am,5:00 pm,8,6.5,198.5,14/03/2018 10:30,22/03/2018 17:00,arduino stimulator kits and arduino project books,ENB205ASKA9,1
14/03/2018,14/03/2018,1,Power Cord (BOX 2),9:15 am,2:45 pm,0,5.5,5.5,14/03/2018 9:15,14/03/2018 14:45,hdmi cord,ENB205PC1,1
14/03/2018,14/03/2018,1,Function Genarator,3:45 pm,5:00 pm,0,1.25,1.25,14/03/2018 15:45,14/03/2018 17:00,function generator,ENB201FGMSO6031,1
14/03/2018,14/03/2018,1,Arduino Stimulator Kits and Arduino Project Books,7:30 am,3:45 pm,0,8.25,8.25,14/03/2018 7:30,14/03/2018 15:45,arduino stimulator kits and arduino project books,ENB205ASKA10,1
14/03/2018,14/03/2018,1,Anemometer,10:00 am,2:15 pm,0,4.25,4.25,14/03/2018 10:00,14/03/2018 14:15,anemometer,ENB205ADI1,1
14/03/2018,14/03/2018,1,Projector,10:30 am,1:30 pm,0,3,3,14/03/2018 10:30,14/03/2018 13:30,infocus projector,TC101PAMRJM31,1
14/03/2018,14/03/2018,1,Projector,12:45 pm,3:45 pm,0,3,3,14/03/2018 12:45,14/03/2018 15:45,infocus projector,ENB205PaMRJER1,1
14/03/2018,14/03/2018,1,Projector,2:45 pm,2:45 pm,0,0,0,14/03/2018 14:45,14/03/2018 14:45,infocus projector,ENB205PIBJBK32,1
15/03/2018,16/03/2018,2,Digital Logic Probe,8:30 am,1:45 pm,1,5.25,29.25,15/03/2018 8:30,16/03/2018 13:45,banana probe,ENB205DLP1,1
15/03/2018,16/03/2018,2,Digital Logic Probe,8:30 am,1:45 pm,1,5.25,29.25,15/03/2018 8:30,16/03/2018 13:45,banana probe,ENB205DLP1,1
15/03/2018,15/03/2018,1,Cable Tester,10:45 am,1:45 pm,0,3,3,15/03/2018 10:45,15/03/2018 13:45,cabletester,ENB205CTn3,1
15/03/2018,15/03/2018,1,Digital Power Supply,1:45 pm,3:30 pm,0,1.75,1.75,15/03/2018 13:45,15/03/2018 15:30,psu (digital power supply),ENB204DPSH101004,1
15/03/2018,15/03/2018,1,Projector,1:30 pm,2:30 pm,0,1,1,15/03/2018 13:30,15/03/2018 14:30,acer projector,ENB205PaMRJL83,1
15/03/2018,15/03/2018,1,Projector,7:30 am,9:45 am,0,2.25,2.25,15/03/2018 7:30,15/03/2018 9:45,acer projector,ENB205PEX4HL94,1
15/03/2018,15/03/2018,1,Digital Power Supply,9:30 am,4:00 pm,0,6.5,6.5,15/03/2018 9:30,15/03/2018 16:00,digital power supply,ENB204DPSML111353,1
15/03/2018,18/03/2018,1,HB 011 Dead Weigh  Pressure Tester,10:45 am,10:30 am,2,23.75,71.75,15/03/2018 10:45,18/03/2018 10:30,pressure washer,TC102H0DEC1,1
15/03/2018,15/03/2018,1,Projector,3:15 pm,3:45 pm,0,0.5,0.5,15/03/2018 15:15,15/03/2018 15:45,acer projector,TC101PAMRJM31,1
15/03/2018,15/03/2018,1,Projector,8:30 am,2:30 pm,0,6,6,15/03/2018 8:30,15/03/2018 14:30,(infocus) projector,ENB205PaMRJER1,1
16/03/2018,19/03/2018,1,Cable Tester,11:00 am,4:30 pm,3,5.5,77.5,16/03/2018 11:00,19/03/2018 16:30,tester,ENB205CTn4,1
16/03/2018,19/03/2018,1,Arduino Stimulator Kits and Arduino Project Books,4:00 pm,4:00 pm,3,0,72,16/03/2018 16:00,19/03/2018 16:00,arduino stimulator kits and arduino project books,ENB205ASKA11,1
16/03/2018,16/03/2018,1,Arduino Stimulator Kits and Arduino Project Books,9:00 am,1:45 pm,0,4.75,4.75,16/03/2018 9:00,16/03/2018 13:45,arduino stimulator kits and arduino project books,ENB205ASKA12,1
16/03/2018,16/03/2018,1,Arduino Stimulator Kits and Arduino Project Books,11:15 am,5:00 pm,0,5.75,5.75,16/03/2018 11:15,16/03/2018 17:00,arduino stimulator kits and arduino project books,ENB205ASKA1,1
16/03/2018,16/03/2018,1,Arduino Stimulator Kits and Arduino Project Books,8:30 am,10:15 am,0,1.75,1.75,16/03/2018 8:30,16/03/2018 10:15,arduino stimulator kits and arduino project books,ENB205ASKA2,1
16/03/2018,16/03/2018,1,Arduino Stimulator Kits and Arduino Project Books,8:15 am,3:30 pm,0,7.25,7.25,16/03/2018 8:15,16/03/2018 15:30,arduino stimulator kits and arduino project books,ENB205ASKA3,1
16/03/2018,16/03/2018,1,Arduino Stimulator Kits and Arduino Project Books,10:15 am,3:45 pm,0,5.5,5.5,16/03/2018 10:15,16/03/2018 15:45,arduino stimulator kits and arduino project books,ENB205ASKA4,1
16/03/2018,16/03/2018,1,Arduino Stimulator Kits and Arduino Project Books,10:00 am,11:45 am,0,1.75,1.75,16/03/2018 10:00,16/03/2018 11:45,arduino stimulator kits and arduino project books,ENB205ASKA5,1
16/03/2018,16/03/2018,1,Arduino Stimulator Kits and Arduino Project Books,10:00 am,2:00 pm,0,4,4,16/03/2018 10:00,16/03/2018 14:00,arduino stimulator kits and arduino project books,ENB205ASKA6,1
16/03/2018,16/03/2018,1,Arduino Stimulator Kits and Arduino Project Books,9:15 am,11:45 am,0,2.5,2.5,16/03/2018 9:15,16/03/2018 11:45,arduino stimulator kits and arduino project books,ENB205ASKA7,1
16/03/2018,16/03/2018,1,Arduino Stimulator Kits and Arduino Project Books,8:45 am,1:30 pm,0,4.75,4.75,16/03/2018 8:45,16/03/2018 13:30,arduino stimulator kits and arduino project books,ENB205ASKA8,1
16/03/2018,16/03/2018,1,Arduino Stimulator Kits and Arduino Project Books,12:45 pm,3:30 pm,0,2.75,2.75,16/03/2018 12:45,16/03/2018 15:30,arduino stimulator kits and arduino project books,ENB205ASKA9,1
16/03/2018,16/03/2018,1,Arduino Stimulator Kits and Arduino Project Books,9:00 am,11:00 am,0,2,2,16/03/2018 9:00,16/03/2018 11:00,arduino stimulator kits and arduino project books,ENB205ASKA10,1
16/03/2018,16/03/2018,1,Arduino Stimulator Kits and Arduino Project Books,9:45 am,4:15 pm,0,6.5,6.5,16/03/2018 9:45,16/03/2018 16:15,arduino stimulator kits and arduino project books,ENB205ASKA11,1
16/03/2018,16/03/2018,1,Arduino Stimulator Kits and Arduino Project Books,10:45 am,2:45 pm,0,4,4,16/03/2018 10:45,16/03/2018 14:45,arduino stimulator kits and arduino project books,ENB205ASKA12,1
16/03/2018,16/03/2018,1,Arduino Stimulator Kits and Arduino Project Books,7:30 am,9:00 am,0,1.5,1.5,16/03/2018 7:30,16/03/2018 9:00,arduino stimulator kits and arduino project books,ENB205ASKA1,1
16/03/2018,16/03/2018,1,Arduino Stimulator Kits and Arduino Project Books,1:00 pm,2:30 pm,0,1.5,1.5,16/03/2018 13:00,16/03/2018 14:30,arduino stimulator kits and arduino project books,ENB205ASKA2,1
19/03/2018,20/03/2018,1,Projector,12:15 pm,11:15 am,0,23,23,19/03/2018 12:15,20/03/2018 11:15,infocus projector,ENB205PIBJBK32,1
19/03/2018,19/03/2018,1,Arduino Stimulator Kits and Arduino Project Books,9:15 am,10:15 am,0,1,1,19/03/2018 9:15,19/03/2018 10:15,arduino stimulator kits and arduino project books,ENB205ASKA3,1
19/03/2018,19/03/2018,1,Projector,9:00 am,3:45 pm,0,6.75,6.75,19/03/2018 9:00,19/03/2018 15:45,infocus projector,ENB205PaMRJL83,1
19/03/2018,19/03/2018,1,Projector,2:30 pm,4:00 pm,0,1.5,1.5,19/03/2018 14:30,19/03/2018 16:00,acer projector,ENB205PEX4HL94,1
19/03/2018,19/03/2018,1,Arduino Stimulator Kits and Arduino Project Books,11:45 am,5:00 pm,0,5.25,5.25,19/03/2018 11:45,19/03/2018 17:00,arduino stimulator kits and arduino project books,ENB205ASKA4,1
19/03/2018,19/03/2018,1,Arduino Stimulator Kits and Arduino Project Books,9:15 am,10:30 am,0,1.25,1.25,19/03/2018 9:15,19/03/2018 10:30,arduino stimulator kits and arduino project books,ENB205ASKA5,1
19/03/2018,19/03/2018,1,Arduino Stimulator Kits and Arduino Project Books,9:00 am,1:00 pm,0,4,4,19/03/2018 9:00,19/03/2018 13:00,arduino stimulator kits and arduino project books,ENB205ASKA6,1
19/03/2018,19/03/2018,1,Arduino Stimulator Kits and Arduino Project Books,12:45 pm,2:15 pm,0,1.5,1.5,19/03/2018 12:45,19/03/2018 14:15,arduino stimulator kits and arduino project books,ENB205ASKA7,1
19/03/2018,19/03/2018,1,Projector,11:30 am,11:45 am,0,0.25,0.25,19/03/2018 11:30,19/03/2018 11:45,acer projector,TC101PAMRJM31,1
19/03/2018,19/03/2018,1,Cable Tester,10:30 am,10:45 am,0,0.25,0.25,19/03/2018 10:30,19/03/2018 10:45,tester,ENB205CTn5,1
19/03/2018,19/03/2018,1,Arduino Stimulator Kits and Arduino Project Books,9:15 am,2:45 pm,0,5.5,5.5,19/03/2018 9:15,19/03/2018 14:45,arduino stimulator kits and arduino project books,ENB205ASKA8,1
19/03/2018,19/03/2018,1,Projector,9:30 am,12:00 pm,0,2.5,2.5,19/03/2018 9:30,19/03/2018 12:00,acer projector,ENB205PaMRJER1,1
19/03/2018,19/03/2018,1,Positive Multitester Probe,7:30 am,1:30 pm,0,6,6,19/03/2018 7:30,19/03/2018 13:30,multitester,ENB205PMP3,1
20/03/2018,20/03/2018,1,Slump Cone,2:30 pm,4:45 pm,0,2.25,2.25,20/03/2018 14:30,20/03/2018 16:45,motor,ENB205SC1,1
20/03/2018,20/03/2018,4,DC Servo PWM Control,10:15 am,2:30 pm,0,4.25,4.25,20/03/2018 10:15,20/03/2018 14:30,servo motor,ENB205DSP1,1
20/03/2018,20/03/2018,4,DC Servo PWM Control,10:15 am,2:30 pm,0,4.25,4.25,20/03/2018 10:15,20/03/2018 14:30,servo motor,ENB205DSP1,1
20/03/2018,20/03/2018,4,DC Servo PWM Control,10:15 am,2:30 pm,0,4.25,4.25,20/03/2018 10:15,20/03/2018 14:30,servo motor,ENB205DSP1,1
20/03/2018,20/03/2018,4,DC Servo PWM Control,10:15 am,2:30 pm,0,4.25,4.25,20/03/2018 10:15,20/03/2018 14:30,servo motor,ENB205DSP1,1
20/03/2018,21/03/2018,1,DC Servo PWM Control,1:30 pm,9:15 am,0,19.75,19.75,20/03/2018 13:30,21/03/2018 9:15,servo motor,ENB205DSP1,1
20/03/2018,20/03/2018,1,Projector,10:00 am,11:45 am,0,1.75,1.75,20/03/2018 10:00,20/03/2018 11:45,acer projector,ENB205PIBJBK32,1
20/03/2018,20/03/2018,1,Arduino Stimulator Kits and Arduino Project Books,9:00 am,1:15 pm,0,4.25,4.25,20/03/2018 9:00,20/03/2018 13:15,arduino stimulator kits and arduino project books,ENB205ASKA9,1
20/03/2018,20/03/2018,1,Arduino Stimulator Kits and Arduino Project Books,10:15 am,1:30 pm,0,3.25,3.25,20/03/2018 10:15,20/03/2018 13:30,arduino stimulator kits and arduino project books,ENB205ASKA10,1
20/03/2018,20/03/2018,1,Arduino Stimulator Kits and Arduino Project Books,10:45 am,4:00 pm,0,5.25,5.25,20/03/2018 10:45,20/03/2018 16:00,arduino stimulator kits and arduino project books,ENB205ASKA11,1
20/03/2018,21/03/2018,1,Oscilloscope,12:00 pm,5:00 pm,1,5,29,20/03/2018 12:00,21/03/2018 17:00,manual (oscilloscope),ENB204OAI202013,1
20/03/2018,21/03/2018,1,DC Servo PWM Control,3:00 pm,2:00 pm,0,23,23,20/03/2018 15:00,21/03/2018 14:00,servo motor,ENB205DSP1,1
20/03/2018,22/03/2018,1,Arduino Stimulator Kits and Arduino Project Books,10:15 am,2:15 pm,2,4,52,20/03/2018 10:15,22/03/2018 14:15,arduino stimulator kits and arduino project books,ENB205ASKA12,1
20/03/2018,20/03/2018,1,Arduino Stimulator Kits and Arduino Project Books,1:45 pm,4:30 pm,0,2.75,2.75,20/03/2018 13:45,20/03/2018 16:30,arduino stimulator kits and arduino project books,ENB205ASKA1,1
20/03/2018,20/03/2018,1,Cable Tester,1:45 pm,4:30 pm,0,2.75,2.75,20/03/2018 13:45,20/03/2018 16:30,tester,ENB205CTn6,1
20/03/2018,20/03/2018,1,Arduino Stimulator Kits and Arduino Project Books,11:15 am,11:45 am,0,0.5,0.5,20/03/2018 11:15,20/03/2018 11:45,arduino stimulator kits and arduino project books,ENB205ASKA2,1
20/03/2018,20/03/2018,1,DC Servo PWM Control,12:00 pm,2:30 pm,0,2.5,2.5,20/03/2018 12:00,20/03/2018 14:30,servo motor,ENB205DSP1,1
